request_id,hospital_name,blood_group,units_required,urgency_level,city,request_date
R01589,Ruby Hall Clinic,A+,1,Critical,Kolkata,2024-08-20
R01590,Apollo Hospital,AB-,5,Medium,Mumbai,2023-06-09
R01591,Max Super Speciality,A+,3,Medium,Ahmedabad,2024-07-18
R01592,AIIMS,AB+,3,Medium,Jaipur,2024-05-03
R01593,Amrita Institute of Medical Sciences,A+,2,Low,Pune,2023-04-19
R01594,Max Super Speciality,B+,4,Low,Delhi,2023-01-03
R01595,Apollo Hospital,B+,1,Critical,Chennai,2024-03-07
R01596,Aster CMI,O+,3,Critical,Kolkata,2024-12-01
R01597,Aster CMI,AB+,1,Medium,Delhi,2023-03-30
R01598,Jehangir Hospital,B+,2,Medium,Bangalore,2024-02-18
R01599,Sir Ganga Ram Hospital,B+,1,Medium,Kolkata,2023-03-21
R01600,Lilavati Hospital,O+,1,High,Thane,2024-08-06
R01601,Jehangir Hospital,O+,4,Medium,Kanpur,2024-05-15
R01602,Jehangir Hospital,AB+,3,Critical,Hyderabad,2024-05-18
R01603,Jehangir Hospital,O+,4,High,Patna,2023-11-25
R01604,Amrita Institute of Medical Sciences,A+,1,High,Indore,2023-08-08
R01605,Sir Ganga Ram Hospital,B+,2,Medium,Mumbai,2024-07-01
R01606,Narayana Health,O-,1,Medium,Patna,2023-07-19
R01607,Apollo Hospital,A+,3,High,Mumbai,2024-02-16
R01608,Deenanath Mangeshkar,O+,2,High,Jaipur,2024-06-01
R01609,Narayana Health,B+,3,Medium,Nagpur,2023-11-19
R01610,Sir Ganga Ram Hospital,O+,3,Medium,Delhi,2024-05-15
R01611,Aster CMI,O+,2,Low,Delhi,2023-12-04
R01612,Wockhardt,A-,1,Medium,Coimbatore,2023-02-10
R01613,Ruby Hall Clinic,A+,2,Medium,Hyderabad,2024-11-12
R01614,Amrita Institute of Medical Sciences,B+,3,High,Surat,2024-03-04
R01615,Narayana Health,B-,2,Medium,Nagpur,2023-09-30
R01616,Lilavati Hospital,A+,3,Medium,Bangalore,2023-12-14
R01617,Lilavati Hospital,O+,2,Low,Kanpur,2024-10-17
R01618,Manipal Hospital,B+,3,Medium,Mumbai,2024-04-14
R01619,Ruby Hall Clinic,O+,2,Medium,Rajkot,2024-03-07
R01620,Rajiv Gandhi Government Hospital,O+,3,Low,Nashik,2024-03-07
R01621,Deenanath Mangeshkar,A+,4,Medium,Vadodara,2024-01-20
R01622,Safdarjung Hospital,O+,2,Medium,Bangalore,2023-02-04
R01623,KEM Hospital,O+,1,Medium,Agra,2023-04-25
R01624,Fortis Healthcare,A+,3,High,Agra,2023-10-09
R01625,Max Super Speciality,B+,5,Medium,Nagpur,2024-05-03
R01626,Sir Ganga Ram Hospital,O+,1,Critical,Surat,2023-02-24
R01627,Wockhardt,A-,1,Low,Ahmedabad,2024-03-22
R01628,Rajiv Gandhi Government Hospital,B+,3,Medium,Ludhiana,2024-06-04
R01629,Wockhardt,B-,4,Medium,Chennai,2023-11-08
R01630,Deenanath Mangeshkar,AB+,3,Medium,Nagpur,2023-12-31
R01631,Deenanath Mangeshkar,O+,5,Medium,Mumbai,2023-03-30
R01632,Fortis Healthcare,A+,5,Medium,Bangalore,2024-09-18
R01633,Christian Medical College,A+,4,Critical,Agra,2023-08-19
R01634,Manipal Hospital,AB-,4,Medium,Pune,2023-07-29
R01635,Safdarjung Hospital,B+,6,Low,Coimbatore,2024-03-11
R01636,Apollo Hospital,A-,1,Low,Pune,2023-01-19
R01637,Lilavati Hospital,B+,6,Low,Nashik,2024-10-18
R01638,Kokilaben Dhirubhai Ambani,A+,4,Critical,Ludhiana,2023-04-09
R01639,Lilavati Hospital,B+,1,High,Chennai,2023-04-08
R01640,Jehangir Hospital,AB+,1,Medium,Pune,2024-05-02
R01641,AIIMS,B-,6,Medium,Lucknow,2024-12-06
R01642,Christian Medical College,O+,1,Medium,Thane,2024-11-27
R01643,Sir Ganga Ram Hospital,A-,2,High,Kolkata,2023-11-21
R01644,Christian Medical College,A+,2,Medium,Chennai,2024-12-12
R01645,Aster CMI,O-,2,High,Delhi,2023-07-20
R01646,Max Super Speciality,O-,2,High,Nagpur,2023-08-21
R01647,Narayana Health,B+,3,Low,Surat,2023-07-15
R01648,Lilavati Hospital,B-,6,Critical,Pune,2024-01-07
R01649,KEM Hospital,O+,4,Medium,Patna,2023-02-02
R01650,Medanta,A+,2,Low,Mumbai,2023-01-31
R01651,Medanta,A+,5,Medium,Chennai,2023-09-15
R01652,Narayana Health,A+,4,Critical,Kanpur,2023-07-29
R01653,Max Super Speciality,O+,4,Medium,Mumbai,2024-03-26
R01654,AIIMS,O+,4,Medium,Kolkata,2023-06-16
R01655,Narayana Health,O+,3,Low,Chennai,2024-11-06
R01656,Max Super Speciality,A+,2,Medium,Lucknow,2023-02-05
R01657,Aster CMI,O+,5,Low,Bangalore,2023-03-24
R01658,Christian Medical College,O-,2,Critical,Indore,2024-05-17
R01659,Kokilaben Dhirubhai Ambani,O+,3,Low,Delhi,2024-11-09
R01660,Aster CMI,B+,1,High,Lucknow,2024-10-21
R01661,Rajiv Gandhi Government Hospital,A+,1,High,Delhi,2023-12-26
R01662,Jehangir Hospital,B+,4,High,Ludhiana,2024-12-06
R01663,Deenanath Mangeshkar,O+,2,Medium,Bhopal,2023-08-08
R01664,Max Super Speciality,A+,1,Medium,Chennai,2024-04-19
R01665,Amrita Institute of Medical Sciences,A+,4,Medium,Pune,2024-12-11
R01666,Rajiv Gandhi Government Hospital,B+,3,Critical,Kanpur,2024-11-12
R01667,Medanta,B+,3,High,Delhi,2024-03-10
R01668,Sir Ganga Ram Hospital,B+,1,Low,Delhi,2023-10-25
R01669,Fortis Healthcare,B-,2,Medium,Bangalore,2024-05-27
R01670,Christian Medical College,O+,2,Medium,Bangalore,2023-12-15
R01671,Safdarjung Hospital,O+,3,Low,Surat,2024-02-29
R01672,Kokilaben Dhirubhai Ambani,AB-,3,High,Hyderabad,2024-05-13
R01673,Manipal Hospital,A+,1,Medium,Delhi,2024-08-18
R01674,Sir Ganga Ram Hospital,B+,2,High,Ludhiana,2023-01-27
R01675,Wockhardt,O+,4,High,Rajkot,2024-06-28
R01676,Aster CMI,O+,1,Medium,Kolkata,2024-01-31
R01677,Sir Ganga Ram Hospital,O-,1,Medium,Bangalore,2023-10-22
R01678,Deenanath Mangeshkar,A+,2,High,Bangalore,2023-12-21
R01679,Lilavati Hospital,B+,3,High,Delhi,2023-11-10
R01680,Wockhardt,B-,6,Medium,Indore,2023-11-19
R01681,Manipal Hospital,A+,3,High,Chennai,2024-08-06
R01682,Rajiv Gandhi Government Hospital,O+,2,Critical,Delhi,2023-09-17
R01683,KEM Hospital,A+,1,Low,Rajkot,2024-11-27
R01684,KEM Hospital,A+,4,Medium,Mumbai,2023-11-20
R01685,Deenanath Mangeshkar,B+,3,High,Surat,2023-04-26
R01686,Amrita Institute of Medical Sciences,B+,1,Low,Jaipur,2024-05-04
R01687,Sir Ganga Ram Hospital,AB+,1,High,Thane,2024-09-19
R01688,Safdarjung Hospital,B+,2,Medium,Delhi,2024-03-15
R01689,Manipal Hospital,B+,2,Critical,Thane,2024-06-26
R01690,Safdarjung Hospital,B-,1,Low,Chennai,2024-03-20
R01691,Aster CMI,O+,1,Low,Hyderabad,2023-09-13
R01692,Amrita Institute of Medical Sciences,O+,1,Medium,Lucknow,2024-10-08
R01693,Manipal Hospital,O+,1,Medium,Kolkata,2024-01-04
R01694,Amrita Institute of Medical Sciences,O+,2,Medium,Mumbai,2023-09-19
R01695,Amrita Institute of Medical Sciences,O+,5,Medium,Ludhiana,2023-06-30
R01696,Deenanath Mangeshkar,A+,1,Medium,Nagpur,2024-02-09
R01697,Safdarjung Hospital,AB+,1,Critical,Ahmedabad,2023-07-09
R01698,Safdarjung Hospital,B+,4,Low,Ahmedabad,2024-03-30
R01699,Rajiv Gandhi Government Hospital,A+,1,Low,Surat,2024-09-08
R01700,Christian Medical College,A+,2,Low,Rajkot,2024-10-29
R01701,Lilavati Hospital,O+,1,High,Kolkata,2024-08-05
R01702,Jehangir Hospital,A-,1,High,Surat,2024-11-15
R01703,Lilavati Hospital,A+,1,Low,Ahmedabad,2023-08-30
R01704,Wockhardt,B+,1,Medium,Surat,2024-02-03
R01705,Jehangir Hospital,A+,4,Critical,Indore,2024-07-03
R01706,Lilavati Hospital,A-,5,Low,Delhi,2024-02-14
R01707,Amrita Institute of Medical Sciences,B+,3,Medium,Delhi,2023-07-28
R01708,KEM Hospital,B+,2,Critical,Delhi,2024-12-17
R01709,Narayana Health,O+,4,Medium,Delhi,2024-12-24
R01710,Apollo Hospital,B+,3,Low,Kanpur,2023-01-09
R01711,Christian Medical College,B+,1,Medium,Agra,2024-12-04
R01712,Apollo Hospital,O+,5,Critical,Bangalore,2023-11-17
R01713,Deenanath Mangeshkar,A+,3,High,Bangalore,2024-05-30
R01714,Narayana Health,B+,6,High,Jaipur,2023-08-20
R01715,Christian Medical College,O+,2,Medium,Udaipur,2024-09-25
R01716,Amrita Institute of Medical Sciences,O+,3,Medium,Kolkata,2024-08-10
R01717,Narayana Health,A+,5,High,Delhi,2024-03-15
R01718,Lilavati Hospital,O+,1,Critical,Surat,2023-11-28
R01719,Wockhardt,A+,3,Low,Delhi,2024-04-16
R01720,Rajiv Gandhi Government Hospital,B+,4,Medium,Kolkata,2024-09-18
R01721,Fortis Healthcare,A+,5,Critical,Surat,2024-07-04
R01722,Amrita Institute of Medical Sciences,O+,3,Critical,Hyderabad,2024-01-22
R01723,Manipal Hospital,O+,4,Low,Chennai,2023-03-14
R01724,Apollo Hospital,O+,2,Low,Kolkata,2023-02-25
R01725,Wockhardt,O+,2,Low,Agra,2023-12-23
R01726,Medanta,A+,4,Low,Ludhiana,2024-08-22
R01727,Aster CMI,B+,1,High,Bangalore,2024-03-22
R01728,Amrita Institute of Medical Sciences,O+,2,Medium,Mumbai,2024-07-02
R01729,Christian Medical College,O+,2,Critical,Delhi,2024-08-08
R01730,Sir Ganga Ram Hospital,B-,5,High,Chennai,2023-07-23
R01731,Christian Medical College,B+,5,Medium,Mumbai,2023-12-01
R01732,Amrita Institute of Medical Sciences,AB-,2,Critical,Hyderabad,2024-03-21
R01733,Jehangir Hospital,O+,5,Medium,Visakhapatnam,2023-08-02
R01734,Narayana Health,A+,1,Low,Mumbai,2024-05-11
R01735,Apollo Hospital,A+,3,Medium,Lucknow,2023-07-15
R01736,AIIMS,O+,2,Critical,Jaipur,2023-05-29
R01737,Christian Medical College,O-,3,Medium,Chennai,2024-06-15
R01738,Lilavati Hospital,A+,1,Medium,Pune,2024-08-13
R01739,AIIMS,A+,2,Critical,Pune,2023-05-28
R01740,Max Super Speciality,A+,3,Critical,Ahmedabad,2023-07-14
R01741,Wockhardt,A+,3,Medium,Ahmedabad,2024-07-13
R01742,AIIMS,A-,2,High,Chennai,2024-07-18
R01743,Safdarjung Hospital,AB+,5,Low,Coimbatore,2023-09-05
R01744,Amrita Institute of Medical Sciences,A-,4,Low,Hyderabad,2023-03-13
R01745,Wockhardt,O+,2,Medium,Lucknow,2024-12-04
R01746,Ruby Hall Clinic,A+,1,Critical,Kolkata,2024-02-13
R01747,Ruby Hall Clinic,O+,6,Medium,Thane,2024-01-16
R01748,Max Super Speciality,A-,2,Low,Udaipur,2024-02-05
R01749,Lilavati Hospital,O+,5,Critical,Delhi,2024-11-19
R01750,Jehangir Hospital,B+,4,Low,Ahmedabad,2024-01-21
R01751,Amrita Institute of Medical Sciences,A+,1,Medium,Bhopal,2023-12-24
R01752,Jehangir Hospital,B+,2,Medium,Hyderabad,2024-04-13
R01753,Christian Medical College,O+,3,High,Pune,2024-05-02
R01754,Kokilaben Dhirubhai Ambani,AB+,1,High,Mumbai,2024-05-14
R01755,Sir Ganga Ram Hospital,AB+,2,High,Pune,2024-12-22
R01756,Ruby Hall Clinic,O+,4,Critical,Surat,2024-08-03
R01757,Kokilaben Dhirubhai Ambani,A+,2,Low,Delhi,2024-03-08
R01758,Lilavati Hospital,B+,1,Critical,Indore,2023-09-15
R01759,Jehangir Hospital,B-,3,Medium,Bhopal,2023-05-14
R01760,Safdarjung Hospital,B+,1,High,Delhi,2023-07-16
R01761,Safdarjung Hospital,A+,1,Low,Visakhapatnam,2024-09-18
R01762,Safdarjung Hospital,A+,5,Medium,Ahmedabad,2024-05-17
R01763,Medanta,B+,2,High,Delhi,2023-07-20
R01764,Ruby Hall Clinic,B+,6,Low,Delhi,2023-11-24
R01765,Aster CMI,O+,5,Critical,Ahmedabad,2023-02-04
R01766,Christian Medical College,B+,3,Low,Mumbai,2024-07-23
R01767,Aster CMI,A+,2,High,Kanpur,2023-04-29
R01768,Kokilaben Dhirubhai Ambani,O+,1,Medium,Vadodara,2023-11-18
R01769,Deenanath Mangeshkar,O+,2,Medium,Surat,2023-12-08
R01770,Kokilaben Dhirubhai Ambani,B+,3,Medium,Mumbai,2024-09-27
R01771,KEM Hospital,A-,5,Critical,Mumbai,2024-06-27
R01772,Narayana Health,O+,2,High,Surat,2023-04-27
R01773,Kokilaben Dhirubhai Ambani,AB-,1,Critical,Vadodara,2023-12-16
R01774,Jehangir Hospital,O+,4,Low,Mumbai,2024-01-08
R01775,Narayana Health,B-,4,High,Ahmedabad,2024-01-06
R01776,Ruby Hall Clinic,O+,1,Low,Hyderabad,2024-10-11
R01777,Amrita Institute of Medical Sciences,B+,5,Medium,Kolkata,2024-09-10
R01778,Narayana Health,O+,5,Medium,Mumbai,2023-10-10
R01779,Jehangir Hospital,O+,1,High,Bangalore,2023-04-15
R01780,Amrita Institute of Medical Sciences,B+,3,Medium,Rajkot,2023-11-14
R01781,Safdarjung Hospital,B+,2,High,Ahmedabad,2023-06-14
R01782,Wockhardt,B-,4,High,Kanpur,2023-03-03
R01783,AIIMS,A+,3,High,Surat,2023-07-24
R01784,Apollo Hospital,O+,1,Medium,Chennai,2024-03-30
R01785,Christian Medical College,A-,4,High,Chennai,2024-04-12
R01786,Max Super Speciality,A+,2,High,Nagpur,2024-09-27
R01787,Safdarjung Hospital,O-,1,High,Jaipur,2024-02-22
R01788,Kokilaben Dhirubhai Ambani,B+,3,Critical,Kolkata,2024-06-19
R01789,Rajiv Gandhi Government Hospital,O+,2,Medium,Lucknow,2024-12-13
R01790,Sir Ganga Ram Hospital,A-,3,High,Hyderabad,2024-04-07
R01791,Wockhardt,A+,2,High,Lucknow,2024-05-13
R01792,Ruby Hall Clinic,O+,1,Low,Jaipur,2023-02-26
R01793,Max Super Speciality,A+,1,Critical,Nagpur,2023-12-03
R01794,Christian Medical College,B+,5,Medium,Hyderabad,2023-03-21
R01795,KEM Hospital,B+,6,High,Bangalore,2023-05-13
R01796,AIIMS,A+,3,Critical,Pune,2024-03-12
R01797,Amrita Institute of Medical Sciences,O+,5,High,Bhopal,2023-09-15
R01798,Wockhardt,O-,4,Critical,Hyderabad,2024-05-19
R01799,Kokilaben Dhirubhai Ambani,B+,2,Medium,Bhopal,2023-04-08
R01800,Wockhardt,O+,5,High,Ahmedabad,2023-03-20
R01801,Kokilaben Dhirubhai Ambani,O+,1,Medium,Chennai,2024-06-14
R01802,KEM Hospital,A+,1,Medium,Delhi,2024-05-18
R01803,Max Super Speciality,B-,3,High,Kolkata,2024-05-08
R01804,Max Super Speciality,B+,2,Low,Hyderabad,2024-01-03
R01805,Safdarjung Hospital,B+,2,High,Lucknow,2023-07-13
R01806,Medanta,O-,3,High,Pune,2024-04-23
R01807,Safdarjung Hospital,O+,2,Low,Mumbai,2023-02-20
R01808,Narayana Health,A+,2,Low,Kolkata,2024-07-07
R01809,Apollo Hospital,O-,4,Medium,Kanpur,2024-10-29
R01810,Ruby Hall Clinic,A+,2,High,Chennai,2023-11-16
R01811,Apollo Hospital,O+,2,Medium,Bangalore,2024-01-22
R01812,KEM Hospital,AB+,1,Medium,Delhi,2023-02-18
R01813,Rajiv Gandhi Government Hospital,A+,3,High,Bangalore,2023-07-01
R01814,Medanta,A+,1,Medium,Kanpur,2024-04-12
R01815,Fortis Healthcare,B+,2,High,Bangalore,2023-11-28
R01816,Aster CMI,B+,3,High,Ludhiana,2023-02-15
R01817,Medanta,A+,2,Low,Bangalore,2023-05-25
R01818,Fortis Healthcare,A+,6,Low,Agra,2023-07-30
R01819,Deenanath Mangeshkar,A+,5,Medium,Hyderabad,2024-07-30
R01820,Wockhardt,A+,4,Medium,Visakhapatnam,2024-11-24
R01821,Ruby Hall Clinic,B+,4,Medium,Hyderabad,2024-10-10
R01822,Medanta,AB+,2,Low,Jaipur,2024-04-14
R01823,Lilavati Hospital,A+,1,Low,Kanpur,2024-11-01
R01824,Amrita Institute of Medical Sciences,O+,4,Medium,Bangalore,2024-09-14
R01825,Medanta,B+,3,Low,Chennai,2023-02-20
R01826,Fortis Healthcare,A+,2,Medium,Vadodara,2023-02-11
R01827,Sir Ganga Ram Hospital,AB-,2,High,Lucknow,2023-06-21
R01828,Sir Ganga Ram Hospital,AB+,2,Medium,Visakhapatnam,2024-09-22
R01829,Christian Medical College,A-,1,High,Ludhiana,2024-07-29
R01830,Aster CMI,A-,1,High,Lucknow,2024-05-12
R01831,Aster CMI,B+,1,Medium,Chennai,2024-01-11
R01832,Aster CMI,B+,6,High,Indore,2024-09-24
R01833,Wockhardt,B+,4,Critical,Delhi,2024-03-09
R01834,Manipal Hospital,A+,3,High,Mumbai,2023-06-21
R01835,Rajiv Gandhi Government Hospital,O+,2,High,Lucknow,2024-06-12
R01836,AIIMS,O+,2,Medium,Indore,2023-07-02
R01837,Aster CMI,O+,4,Medium,Bangalore,2023-10-23
R01838,Lilavati Hospital,B+,3,Low,Pune,2024-10-05
R01839,Wockhardt,B-,1,Low,Coimbatore,2023-05-11
R01840,Aster CMI,AB+,3,Low,Bangalore,2023-07-16
R01841,AIIMS,O-,2,Medium,Hyderabad,2023-12-27
R01842,Jehangir Hospital,B+,6,Medium,Bangalore,2023-01-22
R01843,Kokilaben Dhirubhai Ambani,O+,2,Low,Lucknow,2023-06-05
R01844,Apollo Hospital,B+,2,Medium,Chennai,2023-04-18
R01845,Medanta,O+,1,Critical,Mumbai,2023-01-21
R01846,Max Super Speciality,B-,1,Low,Delhi,2024-01-08
R01847,Sir Ganga Ram Hospital,B+,1,High,Ahmedabad,2023-05-20
R01848,Medanta,A+,2,High,Bangalore,2023-05-10
R01849,Max Super Speciality,O+,2,High,Delhi,2023-05-11
R01850,Fortis Healthcare,A+,2,Critical,Agra,2024-10-23
R01851,Rajiv Gandhi Government Hospital,B+,3,Low,Jaipur,2024-03-27
R01852,Max Super Speciality,O-,3,Medium,Indore,2024-11-26
R01853,Narayana Health,A+,1,Low,Mumbai,2024-07-03
R01854,Wockhardt,B+,4,High,Kanpur,2023-12-12
R01855,Christian Medical College,A+,3,Critical,Surat,2024-02-01
R01856,AIIMS,O+,3,High,Vadodara,2024-03-31
R01857,Narayana Health,B-,2,Critical,Delhi,2023-12-29
R01858,Jehangir Hospital,O+,3,High,Coimbatore,2024-04-25
R01859,Aster CMI,O+,2,Critical,Ahmedabad,2023-08-09
R01860,Amrita Institute of Medical Sciences,A+,4,Medium,Surat,2024-09-29
R01861,Wockhardt,O-,1,Medium,Kolkata,2024-09-06
R01862,Christian Medical College,O+,3,Medium,Chennai,2024-02-06
R01863,Max Super Speciality,O-,5,Medium,Surat,2024-08-06
R01864,Deenanath Mangeshkar,O-,2,Critical,Bangalore,2024-11-29
R01865,Apollo Hospital,AB-,1,High,Bangalore,2024-09-04
R01866,KEM Hospital,A+,4,Low,Ahmedabad,2023-12-01
R01867,Aster CMI,O+,1,High,Agra,2023-08-04
R01868,Amrita Institute of Medical Sciences,A+,2,Low,Chennai,2024-08-30
R01869,Wockhardt,O+,4,Low,Kolkata,2024-06-29
R01870,Medanta,A+,5,Critical,Bangalore,2024-01-30
R01871,Narayana Health,B+,3,High,Surat,2023-03-28
R01872,Wockhardt,O+,3,High,Chennai,2024-02-17
R01873,Deenanath Mangeshkar,A+,2,Medium,Delhi,2023-12-29
R01874,Manipal Hospital,O+,2,Medium,Ludhiana,2024-11-08
R01875,Christian Medical College,O+,4,Medium,Mumbai,2024-07-12
R01876,KEM Hospital,AB+,2,High,Jaipur,2023-12-06
R01877,Kokilaben Dhirubhai Ambani,A+,4,High,Delhi,2024-08-03
R01878,Jehangir Hospital,B+,1,Critical,Mumbai,2024-07-15
R01879,KEM Hospital,A+,1,Critical,Coimbatore,2024-10-01
R01880,Christian Medical College,AB-,1,Critical,Bangalore,2024-09-25
R01881,Apollo Hospital,O+,2,Critical,Coimbatore,2023-10-26
R01882,Lilavati Hospital,O+,3,Medium,Hyderabad,2024-12-21
R01883,Ruby Hall Clinic,A+,5,Medium,Bangalore,2024-09-07
R01884,Jehangir Hospital,O+,2,Critical,Bangalore,2023-06-25
R01885,Christian Medical College,O+,3,High,Surat,2024-12-17
R01886,Apollo Hospital,AB+,4,Critical,Hyderabad,2024-02-12
R01887,Narayana Health,O-,3,High,Mumbai,2024-04-09
R01888,Ruby Hall Clinic,A+,2,High,Ahmedabad,2024-08-07
R01889,KEM Hospital,B+,4,Critical,Lucknow,2024-03-18
R01890,Medanta,AB-,1,Medium,Mumbai,2023-04-15
R01891,Medanta,B+,4,Medium,Indore,2023-09-23
R01892,Apollo Hospital,B+,3,Low,Jaipur,2023-06-15
R01893,Lilavati Hospital,A+,2,Low,Jaipur,2024-03-21
R01894,AIIMS,O+,1,High,Bhopal,2024-09-29
R01895,Manipal Hospital,A+,3,High,Bangalore,2023-02-26
R01896,Apollo Hospital,B+,2,Critical,Delhi,2024-04-30
R01897,Wockhardt,A+,3,High,Agra,2024-05-05
R01898,Manipal Hospital,B+,1,Critical,Ahmedabad,2024-05-19
R01899,Sir Ganga Ram Hospital,A+,5,High,Bangalore,2023-01-08
R01900,Kokilaben Dhirubhai Ambani,B-,2,High,Nashik,2024-03-01
R01901,AIIMS,A+,5,High,Agra,2023-08-30
R01902,Narayana Health,B+,6,Medium,Jaipur,2024-09-16
R01903,Jehangir Hospital,A+,1,High,Surat,2024-02-27
R01904,Apollo Hospital,A+,6,Medium,Vadodara,2024-09-21
R01905,Max Super Speciality,B+,1,High,Lucknow,2024-08-05
R01906,Ruby Hall Clinic,B+,2,Critical,Ahmedabad,2024-12-27
R01907,Sir Ganga Ram Hospital,B+,2,Medium,Ahmedabad,2024-12-23
R01908,Manipal Hospital,A+,1,Low,Hyderabad,2024-06-11
R01909,Aster CMI,O+,3,Low,Surat,2024-06-07
R01910,Sir Ganga Ram Hospital,O+,3,Medium,Jaipur,2024-08-04
R01911,Aster CMI,O-,2,Low,Ahmedabad,2024-04-12
R01912,Amrita Institute of Medical Sciences,A+,2,Low,Bangalore,2024-11-16
R01913,Narayana Health,A+,1,High,Ahmedabad,2024-03-19
R01914,AIIMS,O+,2,Critical,Surat,2024-10-18
R01915,Sir Ganga Ram Hospital,O-,1,Low,Hyderabad,2024-05-30
R01916,Sir Ganga Ram Hospital,A+,1,Medium,Vadodara,2024-02-14
R01917,Max Super Speciality,AB-,2,Low,Coimbatore,2024-08-07
R01918,Ruby Hall Clinic,A+,1,Low,Surat,2024-09-11
R01919,AIIMS,A+,1,Low,Nashik,2023-06-06
R01920,Narayana Health,A+,1,Medium,Nashik,2023-11-17
R01921,Amrita Institute of Medical Sciences,O+,6,Medium,Kolkata,2024-05-07
R01922,Ruby Hall Clinic,B+,3,High,Hyderabad,2023-07-10
R01923,Lilavati Hospital,O+,1,Critical,Delhi,2023-04-02
R01924,Manipal Hospital,B-,4,Low,Jaipur,2024-07-17
R01925,Rajiv Gandhi Government Hospital,AB+,1,Medium,Mumbai,2024-03-03
R01926,Amrita Institute of Medical Sciences,O+,1,Medium,Mumbai,2023-10-17
R01927,Jehangir Hospital,O+,6,Low,Delhi,2023-12-30
R01928,Narayana Health,O+,3,High,Nagpur,2024-07-11
R01929,KEM Hospital,B+,5,Low,Surat,2024-03-04
R01930,Ruby Hall Clinic,B+,1,Medium,Coimbatore,2023-11-17
R01931,Ruby Hall Clinic,B-,1,Low,Indore,2024-01-25
R01932,Medanta,AB+,3,Low,Jaipur,2023-07-14
R01933,KEM Hospital,AB+,2,Low,Chennai,2024-07-14
R01934,Lilavati Hospital,A+,2,Medium,Chennai,2023-02-26
R01935,AIIMS,O+,1,Critical,Kolkata,2023-03-14
R01936,Manipal Hospital,O+,5,Low,Bangalore,2024-10-27
R01937,Christian Medical College,O-,4,Medium,Lucknow,2024-10-15
R01938,Christian Medical College,O+,3,Low,Bhopal,2023-05-23
R01939,Fortis Healthcare,A+,4,High,Mumbai,2023-07-21
R01940,Christian Medical College,A+,2,Medium,Nagpur,2023-08-18
R01941,Amrita Institute of Medical Sciences,O+,3,Medium,Mumbai,2023-09-04
R01942,Deenanath Mangeshkar,O+,3,High,Chennai,2024-07-08
R01943,Safdarjung Hospital,B+,4,High,Udaipur,2024-03-24
R01944,Medanta,B-,1,Medium,Mumbai,2023-10-28
R01945,Aster CMI,O+,1,High,Bhopal,2024-02-22
R01946,Deenanath Mangeshkar,B+,2,Critical,Bangalore,2023-12-13
R01947,KEM Hospital,O+,1,Medium,Ahmedabad,2024-01-27
R01948,Christian Medical College,B-,3,Critical,Rajkot,2023-11-02
R01949,Medanta,B+,4,Medium,Kolkata,2023-02-21
R01950,KEM Hospital,A+,2,Low,Mumbai,2023-01-05
R01951,AIIMS,A+,3,Medium,Bangalore,2023-10-24
R01952,Deenanath Mangeshkar,A+,3,High,Indore,2024-10-10
R01953,Deenanath Mangeshkar,AB+,4,High,Delhi,2023-01-02
R01954,Narayana Health,A+,1,Low,Coimbatore,2023-10-17
R01955,Medanta,O+,3,Low,Chennai,2024-08-27
R01956,Kokilaben Dhirubhai Ambani,A+,6,Medium,Coimbatore,2024-06-16
R01957,AIIMS,A+,3,Medium,Indore,2024-02-24
R01958,Kokilaben Dhirubhai Ambani,O-,4,Medium,Rajkot,2023-07-03
R01959,Jehangir Hospital,B+,1,High,Kolkata,2023-04-28
R01960,Rajiv Gandhi Government Hospital,B+,3,High,Mumbai,2023-11-24
R01961,Medanta,B+,2,Medium,Mumbai,2023-06-12
R01962,Manipal Hospital,A+,2,Low,Jaipur,2023-12-01
R01963,Jehangir Hospital,B+,1,Medium,Pune,2023-03-27
R01964,Narayana Health,O+,4,High,Mumbai,2024-02-26
R01965,Rajiv Gandhi Government Hospital,O+,1,High,Chennai,2023-10-09
R01966,Fortis Healthcare,AB+,5,Low,Surat,2023-04-13
R01967,Aster CMI,O+,3,Low,Lucknow,2024-06-17
R01968,Fortis Healthcare,B+,1,High,Pune,2023-05-04
R01969,Lilavati Hospital,O+,5,Medium,Delhi,2024-01-15
R01970,KEM Hospital,B+,3,Critical,Jaipur,2023-06-16
R01971,Manipal Hospital,A+,3,High,Bangalore,2023-04-27
R01972,Ruby Hall Clinic,A+,2,Critical,Bangalore,2024-05-22
R01973,Deenanath Mangeshkar,B-,2,Medium,Mumbai,2023-07-04
R01974,Deenanath Mangeshkar,O+,6,Medium,Pune,2024-06-08
R01975,Lilavati Hospital,A+,2,Medium,Visakhapatnam,2024-06-28
R01976,Apollo Hospital,A+,3,Medium,Chennai,2023-04-01
R01977,Safdarjung Hospital,B+,1,Low,Kanpur,2023-01-02
R01978,AIIMS,A+,3,Low,Delhi,2023-04-27
R01979,Narayana Health,AB+,3,Critical,Delhi,2023-04-05
R01980,Deenanath Mangeshkar,B+,2,Medium,Indore,2024-08-03
R01981,Lilavati Hospital,B+,2,Low,Delhi,2024-02-27
R01982,Christian Medical College,O+,2,Medium,Nagpur,2023-04-04
R01983,Wockhardt,A+,1,High,Nagpur,2023-10-11
R01984,Sir Ganga Ram Hospital,A+,3,High,Jaipur,2023-03-30
R01985,AIIMS,B+,2,High,Chennai,2024-02-04
