request_id,hospital_name,blood_group,units_required,urgency_level,city,request_date
R01555,Kokilaben Dhirubhai Ambani Hospital,B+,6,Low,Thane,2023-09-12
R01556,District Hospital,B+,9,Medium,Srinagar,2023-08-27
R01557,Max Super Speciality Hospital,O-,4,Medium,Chennai,2023-06-28
R01558,Hinduja Hospital,O+,4,Medium,Agra,2023-11-27
R01559,District Hospital,B+,4,Medium,Kanpur,2024-03-23
R01560,Kokilaben Dhirubhai Ambani Hospital,B+,1,Low,Kota,2023-07-07
R01561,AIIMS Hospital,A+,3,Critical,Ahmedabad,2023-08-04
R01562,Safdarjung Hospital,O+,4,Low,Mumbai,2024-12-06
R01563,Ram Manohar Lohia Hospital,O+,1,Low,Coimbatore,2024-06-11
R01564,District Hospital,B+,5,High,Bhopal,2024-11-16
R01565,Amrita Institute of Medical Sciences,O+,10,Critical,Dhanbad,2024-08-28
R01566,Safdarjung Hospital,O+,9,High,Guwahati,2024-09-01
R01567,AIIMS Hospital,A+,1,Medium,Raipur,2023-10-24
R01568,Ram Manohar Lohia Hospital,AB-,7,Medium,Surat,2024-08-19
R01569,Manipal Hospitals,A-,2,High,Howrah,2024-08-05
R01570,ESI Hospital,O+,10,High,Lucknow,2023-04-27
R01571,Ram Manohar Lohia Hospital,A+,9,Low,Vadodara,2024-09-17
R01572,AIIMS Hospital,O+,4,Medium,Guwahati,2024-04-01
R01573,Breach Candy Hospital,B+,3,Critical,Pune,2023-01-16
R01574,Hinduja Hospital,A+,7,Medium,Ludhiana,2023-03-10
R01575,Amrita Institute of Medical Sciences,A+,6,Low,Lucknow,2024-12-29
R01576,Sassoon General Hospital,O+,10,Critical,Gwalior,2023-09-28
R01577,District Hospital,A-,8,Critical,Nashik,2023-06-19
R01578,Medanta - The Medicity,O+,9,Medium,Chandigarh,2024-03-17
R01579,Government General Hospital,B+,7,Medium,Amritsar,2024-11-07
R01580,Civil Hospital,O+,6,Critical,Pimpri,2023-05-23
R01581,Bombay Hospital,B+,8,Low,Faridabad,2023-01-27
R01582,Max Super Speciality Hospital,B+,9,Medium,Agra,2023-08-08
R01583,Sassoon General Hospital,A+,8,High,Gwalior,2024-04-23
R01584,Christian Medical College,B+,6,High,Tiruchirappalli,2023-02-22
R01585,Manipal Hospitals,O+,8,Medium,Chandigarh,2024-06-11
R01586,ESI Hospital,O+,9,High,Mumbai,2024-04-16
R01587,Lilavati Hospital,A+,6,Medium,Aligarh,2024-07-07
R01588,Primary Health Centre,O+,6,High,Kolkata,2023-06-25
R01589,Sassoon General Hospital,A+,2,Medium,Vijayawada,2023-04-19
R01590,Kokilaben Dhirubhai Ambani Hospital,A+,9,Medium,Aurangabad,2023-04-02
R01591,Columbia Asia Hospital,B-,8,Medium,Guwahati,2024-02-25
R01592,KEM Hospital,B+,5,Medium,Lucknow,2023-02-26
R01593,ESI Hospital,O+,10,High,Bhopal,2023-06-12
R01594,AIIMS Hospital,O-,3,Critical,Kolkata,2024-11-07
R01595,Medanta - The Medicity,A+,9,Medium,Mumbai,2024-11-12
R01596,Narayana Health,AB+,10,Critical,Bareilly,2024-11-06
R01597,Amrita Institute of Medical Sciences,O+,7,High,Coimbatore,2023-01-29
R01598,Amrita Institute of Medical Sciences,A+,9,Medium,Faridabad,2024-10-07
R01599,Government General Hospital,B+,7,Low,Vijayawada,2024-11-07
R01600,Ram Manohar Lohia Hospital,A+,8,Low,Bangalore,2024-10-04
R01601,Columbia Asia Hospital,O+,10,Medium,Madurai,2023-09-23
R01602,Sassoon General Hospital,O+,5,Low,Delhi,2023-04-08
R01603,Government General Hospital,O+,10,Medium,Thane,2024-07-12
R01604,Sassoon General Hospital,AB+,10,Medium,Agra,2023-03-27
R01605,Ram Manohar Lohia Hospital,O+,6,Critical,Hubballi,2023-08-29
R01606,Hinduja Hospital,A+,8,High,Hubballi,2024-01-14
R01607,Lilavati Hospital,O-,7,Medium,Hyderabad,2024-12-01
R01608,Apollo Hospitals,A+,1,High,Faridabad,2024-12-19
R01609,Breach Candy Hospital,A+,10,Medium,Patna,2024-09-21
R01610,Max Super Speciality Hospital,O+,4,Low,Dhanbad,2024-08-08
R01611,Ram Manohar Lohia Hospital,O+,8,Critical,Agra,2024-06-09
R01612,Ram Manohar Lohia Hospital,O+,9,Critical,Jodhpur,2024-09-01
R01613,Sir Gangaram Hospital,A+,6,Medium,Bareilly,2024-05-31
R01614,Amrita Institute of Medical Sciences,O+,4,Critical,Madurai,2024-08-21
R01615,Safdarjung Hospital,AB-,2,Medium,Varanasi,2024-04-04
R01616,ESI Hospital,O+,9,High,Thane,2023-05-31
R01617,Kokilaben Dhirubhai Ambani Hospital,O-,1,Medium,Gwalior,2023-04-25
R01618,Hinduja Hospital,A+,5,Critical,Mumbai,2023-03-27
R01619,Sir Gangaram Hospital,B+,8,High,Kanpur,2024-03-31
R01620,Manipal Hospitals,O+,4,Critical,Jaipur,2023-01-23
R01621,Max Super Speciality Hospital,B+,1,High,Patna,2024-07-04
R01622,AIIMS Hospital,A+,4,High,Pimpri,2024-05-30
R01623,Ram Manohar Lohia Hospital,A+,5,Critical,Jodhpur,2024-10-02
R01624,Lilavati Hospital,AB+,5,Medium,Lucknow,2024-08-24
R01625,KEM Hospital,B+,1,Critical,Lucknow,2023-10-24
R01626,Narayana Health,A+,2,Medium,Dhanbad,2024-11-08
R01627,Hinduja Hospital,B+,6,Low,Vadodara,2024-06-04
R01628,Civil Hospital,A+,10,High,Thane,2023-02-01
R01629,Christian Medical College,A+,5,Medium,Meerut,2023-03-14
R01630,Government General Hospital,A+,9,High,Mysore,2024-07-13
R01631,District Hospital,O+,7,Medium,Bangalore,2024-02-13
R01632,Christian Medical College,A+,5,Low,Guwahati,2023-09-24
R01633,Ram Manohar Lohia Hospital,O+,9,Medium,Rajkot,2023-11-08
R01634,Christian Medical College,O+,1,High,Solapur,2024-07-01
R01635,Ram Manohar Lohia Hospital,AB+,3,Medium,Srinagar,2023-05-22
R01636,Primary Health Centre,A+,2,Medium,Kolkata,2023-06-14
R01637,AIIMS Hospital,O+,7,High,Hubballi,2023-05-04
R01638,Christian Medical College,B+,9,High,Allahabad,2024-04-07
R01639,Civil Hospital,A+,2,Medium,Lucknow,2023-12-31
R01640,Bombay Hospital,B+,6,Medium,Nagpur,2024-06-18
R01641,Breach Candy Hospital,A+,2,Medium,Visakhapatnam,2024-06-09
R01642,Max Super Speciality Hospital,B+,3,Medium,Hubballi,2023-08-27
R01643,ESI Hospital,B+,1,Low,Hubballi,2024-08-07
R01644,Ram Manohar Lohia Hospital,B+,6,Medium,Jabalpur,2024-03-26
R01645,Manipal Hospitals,O+,2,Medium,Dhanbad,2024-06-03
R01646,Sir Gangaram Hospital,O+,3,Medium,Hyderabad,2024-01-18
R01647,Hinduja Hospital,B+,6,High,Indore,2024-03-24
R01648,AIIMS Hospital,B+,6,High,Hubballi,2023-01-12
R01649,AIIMS Hospital,O+,4,Low,Srinagar,2024-07-06
R01650,Kokilaben Dhirubhai Ambani Hospital,B-,1,Low,Pune,2023-06-26
R01651,Apollo Hospitals,B+,7,Low,Bhopal,2023-03-05
R01652,Primary Health Centre,O+,2,High,Indore,2023-01-27
R01653,Amrita Institute of Medical Sciences,O+,6,Medium,Gwalior,2023-09-23
R01654,Max Super Speciality Hospital,AB+,7,Medium,Jodhpur,2024-07-07
R01655,District Hospital,A+,2,High,Mysore,2023-02-17
R01656,KEM Hospital,B+,6,High,Varanasi,2024-03-04
R01657,AIIMS Hospital,B+,1,High,Dhanbad,2024-04-30
R01658,AIIMS Hospital,B+,6,High,Thane,2023-11-24
R01659,Lilavati Hospital,A-,8,Low,Jodhpur,2024-04-29
R01660,Sassoon General Hospital,B+,8,High,Kota,2024-11-13
R01661,Safdarjung Hospital,B+,7,Medium,Pimpri,2023-04-06
R01662,Christian Medical College,A+,4,Medium,Lucknow,2023-07-04
R01663,KEM Hospital,O+,4,Low,Agra,2023-07-13
R01664,Government General Hospital,O+,5,Medium,Hubballi,2024-01-25
R01665,Breach Candy Hospital,O+,8,Medium,Hyderabad,2024-07-30
R01666,Fortis Healthcare,B+,4,High,Bangalore,2023-03-29
R01667,Sassoon General Hospital,B+,9,Medium,Faridabad,2023-11-03
R01668,Safdarjung Hospital,O+,3,High,Indore,2024-09-01
R01669,ESI Hospital,AB-,9,Medium,Bangalore,2024-02-17
R01670,Primary Health Centre,AB+,2,High,Amritsar,2023-04-04
R01671,KEM Hospital,A+,6,Medium,Coimbatore,2024-10-25
R01672,Sassoon General Hospital,AB-,5,Medium,Amritsar,2024-11-15
R01673,Government General Hospital,O+,5,High,Kanpur,2023-03-28
R01674,Civil Hospital,A+,6,Critical,Surat,2023-06-11
R01675,Lilavati Hospital,B+,10,Medium,Vadodara,2024-06-07
R01676,KEM Hospital,B+,7,Low,Pimpri,2024-05-26
R01677,KEM Hospital,O+,4,Critical,Chandigarh,2024-11-21
R01678,District Hospital,A+,4,Critical,Jabalpur,2024-08-27
R01679,Primary Health Centre,O+,9,Critical,Patna,2023-10-04
R01680,AIIMS Hospital,A+,4,Critical,Visakhapatnam,2023-06-19
R01681,Breach Candy Hospital,O+,8,Medium,Madurai,2024-09-06
R01682,Ram Manohar Lohia Hospital,A+,10,Medium,Lucknow,2024-11-17
R01683,Amrita Institute of Medical Sciences,A+,1,High,Chennai,2024-03-09
R01684,Apollo Hospitals,O+,4,Low,Gwalior,2024-07-27
R01685,ESI Hospital,O+,2,Critical,Solapur,2024-05-31
R01686,Fortis Healthcare,O-,10,High,Jabalpur,2023-06-04
R01687,Civil Hospital,A+,5,High,Solapur,2024-04-19
R01688,Medanta - The Medicity,B-,2,Critical,Bareilly,2024-02-06
R01689,Fortis Healthcare,A+,7,High,Chandigarh,2024-08-15
R01690,Ram Manohar Lohia Hospital,A+,10,Critical,Indore,2024-11-17
R01691,Civil Hospital,A+,7,Medium,Srinagar,2024-05-03
R01692,Civil Hospital,A+,9,Critical,Jaipur,2024-11-11
R01693,Bombay Hospital,O+,4,Critical,Vijayawada,2024-10-12
R01694,Medanta - The Medicity,A+,5,Medium,Aurangabad,2023-02-21
R01695,Fortis Healthcare,AB-,3,Medium,Meerut,2023-10-01
R01696,District Hospital,AB-,7,High,Ahmedabad,2023-02-14
R01697,Apollo Hospitals,A+,5,High,Bareilly,2024-08-25
R01698,Lilavati Hospital,O-,9,High,Patna,2023-12-30
R01699,Bombay Hospital,B+,7,Critical,Delhi,2023-08-23
R01700,Apollo Hospitals,O+,4,High,Kolkata,2024-12-31
R01701,ESI Hospital,O-,7,High,Dhanbad,2023-05-01
R01702,KEM Hospital,O-,1,High,Delhi,2023-09-22
R01703,Fortis Healthcare,O+,2,Medium,Patna,2023-04-01
R01704,Bombay Hospital,A-,3,Critical,Nagpur,2024-08-17
R01705,Ram Manohar Lohia Hospital,A+,5,Medium,Mysore,2024-03-09
R01706,Safdarjung Hospital,AB+,5,High,Ahmedabad,2023-04-26
R01707,Hinduja Hospital,B+,7,High,Jaipur,2023-12-30
R01708,Government General Hospital,O+,9,Medium,Nashik,2024-03-13
R01709,Christian Medical College,O+,10,Critical,Gwalior,2023-02-15
R01710,Government General Hospital,A-,9,High,Ahmedabad,2024-05-21
R01711,District Hospital,A+,6,Low,Jaipur,2024-07-19
R01712,Civil Hospital,A-,7,Low,Bhopal,2024-10-19
R01713,Civil Hospital,AB+,8,Medium,Bhopal,2023-09-12
R01714,Amrita Institute of Medical Sciences,A+,4,High,Kanpur,2023-07-01
R01715,Fortis Healthcare,O+,7,Medium,Meerut,2024-05-14
R01716,Narayana Health,O+,6,Critical,Lucknow,2023-10-18
R01717,Hinduja Hospital,A+,8,High,Pimpri,2024-11-21
R01718,Amrita Institute of Medical Sciences,AB+,1,Critical,Nagpur,2024-12-08
R01719,Government General Hospital,AB-,5,Medium,Coimbatore,2024-07-20
R01720,Sassoon General Hospital,B+,3,Low,Pimpri,2024-07-25
R01721,Narayana Health,O-,9,Medium,Guwahati,2023-08-18
R01722,Sassoon General Hospital,A+,9,Low,Dhanbad,2023-12-08
R01723,Ram Manohar Lohia Hospital,B+,3,Critical,Guwahati,2024-01-22
R01724,Civil Hospital,O+,10,Medium,Gwalior,2023-12-29
R01725,Lilavati Hospital,B+,2,Low,Dhanbad,2023-04-20
R01726,Breach Candy Hospital,B+,5,Medium,Bangalore,2024-04-16
R01727,Amrita Institute of Medical Sciences,O+,4,Critical,Aurangabad,2024-08-17
R01728,AIIMS Hospital,O+,7,Low,Meerut,2024-11-05
R01729,Sassoon General Hospital,A+,8,Medium,Delhi,2024-11-17
R01730,ESI Hospital,B+,4,Critical,Tiruchirappalli,2024-10-18
R01731,Manipal Hospitals,B+,3,High,Chennai,2024-02-12
R01732,Amrita Institute of Medical Sciences,AB-,9,Critical,Amritsar,2023-07-06
R01733,Hinduja Hospital,AB+,8,Medium,Chennai,2023-10-27
R01734,AIIMS Hospital,O+,7,Critical,Ludhiana,2024-10-17
R01735,Fortis Healthcare,O+,8,High,Bareilly,2023-02-16
R01736,Amrita Institute of Medical Sciences,A-,8,Low,Mysore,2024-09-11
R01737,Max Super Speciality Hospital,A-,10,Low,Rajkot,2024-03-07
R01738,Kokilaben Dhirubhai Ambani Hospital,B+,8,Medium,Pune,2024-12-19
R01739,Apollo Hospitals,A-,1,Medium,Dhanbad,2024-10-17
R01740,Lilavati Hospital,O+,4,Medium,Howrah,2023-10-17
R01741,Fortis Healthcare,AB+,10,Medium,Srinagar,2024-09-16
R01742,Sassoon General Hospital,A+,7,Low,Indore,2024-01-21
R01743,Sassoon General Hospital,O+,6,Medium,Pimpri,2024-01-28
R01744,AIIMS Hospital,B+,3,Critical,Chandigarh,2024-07-13
R01745,Medanta - The Medicity,A+,3,High,Visakhapatnam,2023-09-12
R01746,Medanta - The Medicity,A+,4,Medium,Meerut,2023-09-29
R01747,Apollo Hospitals,AB+,10,Medium,Kolkata,2024-09-18
R01748,Sir Gangaram Hospital,B+,6,Medium,Chennai,2024-03-15
R01749,AIIMS Hospital,O+,1,Medium,Ludhiana,2023-01-27
R01750,Government General Hospital,B+,10,Critical,Jodhpur,2023-09-30
R01751,Medanta - The Medicity,O+,4,High,Aligarh,2024-04-08
R01752,Columbia Asia Hospital,A+,9,Medium,Vadodara,2024-06-07
R01753,Christian Medical College,O+,7,Low,Lucknow,2023-11-16
R01754,Kokilaben Dhirubhai Ambani Hospital,O+,6,Medium,Chennai,2023-06-05
R01755,Apollo Hospitals,B+,5,Critical,Vijayawada,2023-03-08
R01756,Ram Manohar Lohia Hospital,A+,2,High,Jodhpur,2024-03-30
R01757,Civil Hospital,B+,2,High,Coimbatore,2023-01-12
R01758,Government General Hospital,O-,6,Critical,Coimbatore,2023-06-06
R01759,Medanta - The Medicity,O+,9,Critical,Meerut,2024-07-28
R01760,Hinduja Hospital,O+,9,Low,Dhanbad,2023-12-13
R01761,Primary Health Centre,O+,1,Low,Delhi,2023-04-15
R01762,Apollo Hospitals,A+,7,High,Vadodara,2024-01-31
R01763,Kokilaben Dhirubhai Ambani Hospital,B+,7,Medium,Jabalpur,2023-05-26
R01764,Bombay Hospital,A+,10,Medium,Gwalior,2023-06-13
R01765,Medanta - The Medicity,B+,2,Medium,Delhi,2023-12-31
R01766,Breach Candy Hospital,O+,10,Medium,Bareilly,2024-08-16
R01767,Christian Medical College,O+,4,Medium,Chandigarh,2023-09-06
R01768,Medanta - The Medicity,O-,8,High,Tiruchirappalli,2024-10-07
R01769,Government General Hospital,A+,6,Low,Varanasi,2024-02-21
R01770,Civil Hospital,B+,7,Medium,Allahabad,2023-10-09
R01771,Narayana Health,O+,10,Medium,Hyderabad,2024-07-09
R01772,ESI Hospital,A+,6,Critical,Varanasi,2024-07-13
R01773,Hinduja Hospital,A+,9,Low,Dhanbad,2023-05-09
R01774,Medanta - The Medicity,B+,10,Critical,Bangalore,2023-01-01
R01775,Government General Hospital,B+,10,Low,Hubballi,2024-05-29
R01776,Civil Hospital,O-,9,Low,Solapur,2024-08-10
R01777,Hinduja Hospital,B+,6,Low,Varanasi,2023-08-16
R01778,Breach Candy Hospital,O+,6,Medium,Vijayawada,2023-09-30
R01779,Lilavati Hospital,O+,9,Medium,Jabalpur,2024-07-01
R01780,ESI Hospital,A+,10,Low,Mumbai,2024-02-14
R01781,Primary Health Centre,O+,9,Low,Coimbatore,2024-06-29
R01782,Apollo Hospitals,A-,3,Medium,Kanpur,2024-12-14
R01783,KEM Hospital,A+,7,Critical,Coimbatore,2024-05-28
R01784,Breach Candy Hospital,O+,3,High,Pimpri,2023-08-22
R01785,Medanta - The Medicity,B+,4,Low,Hubballi,2024-09-20
R01786,Apollo Hospitals,B+,9,Medium,Gwalior,2023-02-12
R01787,Christian Medical College,B+,10,Critical,Nashik,2024-03-22
R01788,AIIMS Hospital,A+,8,High,Ranchi,2023-05-21
R01789,Lilavati Hospital,B+,6,Critical,Indore,2023-09-22
R01790,Primary Health Centre,B+,6,Low,Chandigarh,2024-02-09
R01791,Narayana Health,B+,8,Medium,Mumbai,2024-05-06
R01792,Christian Medical College,O+,2,High,Varanasi,2023-06-04
R01793,Manipal Hospitals,B+,5,Medium,Faridabad,2024-06-23
R01794,Safdarjung Hospital,A+,7,Low,Delhi,2024-03-31
R01795,Amrita Institute of Medical Sciences,A+,3,High,Kanpur,2024-09-08
R01796,Lilavati Hospital,O+,8,High,Nagpur,2024-08-12
R01797,Sir Gangaram Hospital,AB+,3,High,Varanasi,2023-03-11
R01798,Medanta - The Medicity,O-,4,Medium,Vadodara,2024-03-11
R01799,Sir Gangaram Hospital,O+,10,Low,Tiruchirappalli,2023-01-23
R01800,Apollo Hospitals,A+,10,Critical,Bareilly,2024-09-30
R01801,Sir Gangaram Hospital,A+,6,High,Gwalior,2023-03-06
R01802,Sassoon General Hospital,B-,6,High,Howrah,2023-04-02
R01803,Fortis Healthcare,O+,2,Medium,Kolkata,2023-11-04
R01804,Kokilaben Dhirubhai Ambani Hospital,A+,2,Low,Ahmedabad,2023-03-17
R01805,Columbia Asia Hospital,AB+,3,Critical,Ludhiana,2023-08-08
R01806,Kokilaben Dhirubhai Ambani Hospital,O+,3,Medium,Jodhpur,2023-04-26
R01807,Kokilaben Dhirubhai Ambani Hospital,O+,4,Low,Ludhiana,2024-08-23
R01808,Manipal Hospitals,O+,4,Critical,Solapur,2023-09-12
R01809,Safdarjung Hospital,O+,4,Medium,Kolkata,2024-01-02
R01810,Government General Hospital,A+,10,High,Raipur,2024-11-08
R01811,Apollo Hospitals,A+,10,High,Chandigarh,2024-09-06
R01812,Amrita Institute of Medical Sciences,A+,3,Critical,Dhanbad,2024-10-17
R01813,Lilavati Hospital,A+,1,Medium,Surat,2023-06-17
R01814,AIIMS Hospital,O+,9,High,Lucknow,2023-07-29
R01815,Government General Hospital,A+,2,Medium,Mumbai,2024-02-22
R01816,Amrita Institute of Medical Sciences,O+,3,Medium,Surat,2023-04-21
R01817,Amrita Institute of Medical Sciences,O+,2,Medium,Meerut,2023-08-27
R01818,Fortis Healthcare,O+,6,Low,Bhopal,2023-08-07
R01819,Civil Hospital,AB+,6,High,Patna,2024-05-01
R01820,Manipal Hospitals,B+,1,Medium,Surat,2024-02-22
R01821,Safdarjung Hospital,B+,4,Medium,Tiruchirappalli,2023-01-01
R01822,Breach Candy Hospital,O+,10,High,Indore,2023-12-16
R01823,Sassoon General Hospital,A+,5,High,Bangalore,2023-07-11
R01824,Kokilaben Dhirubhai Ambani Hospital,A+,6,Critical,Hyderabad,2023-09-12
R01825,Sir Gangaram Hospital,B+,5,High,Madurai,2023-02-14
R01826,Civil Hospital,B+,3,High,Ranchi,2023-09-18
R01827,Primary Health Centre,B+,3,Low,Vadodara,2023-11-25
R01828,Lilavati Hospital,O-,3,High,Thane,2024-07-23
R01829,Bombay Hospital,O+,6,Critical,Pune,2024-06-07
R01830,Primary Health Centre,O+,4,Medium,Chandigarh,2023-04-07
R01831,Manipal Hospitals,B+,4,Medium,Bangalore,2024-02-15
R01832,Ram Manohar Lohia Hospital,A-,3,High,Varanasi,2023-12-07
R01833,Christian Medical College,O+,4,Medium,Gwalior,2024-12-18
R01834,Safdarjung Hospital,O+,8,High,Aurangabad,2023-01-23
R01835,Hinduja Hospital,AB+,3,Medium,Rajkot,2023-06-19
R01836,Ram Manohar Lohia Hospital,O+,10,Critical,Varanasi,2024-01-04
R01837,Lilavati Hospital,O-,3,Critical,Meerut,2023-10-13
R01838,Lilavati Hospital,B+,6,Medium,Madurai,2023-11-06
R01839,KEM Hospital,A+,1,High,Guwahati,2024-05-22
R01840,Medanta - The Medicity,B-,10,High,Dhanbad,2023-05-29
R01841,Sir Gangaram Hospital,O-,6,Medium,Chandigarh,2023-09-26
R01842,Christian Medical College,B+,9,Low,Vadodara,2023-05-08
R01843,KEM Hospital,AB-,3,Critical,Pune,2024-09-23
R01844,Narayana Health,O+,2,High,Aurangabad,2023-04-10
R01845,Kokilaben Dhirubhai Ambani Hospital,A+,3,Medium,Hubballi,2024-03-15
R01846,Hinduja Hospital,AB+,3,Medium,Howrah,2023-11-22
R01847,Medanta - The Medicity,B+,2,Medium,Rajkot,2024-10-27
R01848,Bombay Hospital,O+,4,Medium,Varanasi,2023-02-02
R01849,KEM Hospital,O+,8,Medium,Chandigarh,2023-07-17
R01850,District Hospital,O+,7,Critical,Jaipur,2024-12-14
R01851,Kokilaben Dhirubhai Ambani Hospital,A+,10,Medium,Agra,2023-10-24
R01852,Kokilaben Dhirubhai Ambani Hospital,A+,9,Critical,Kanpur,2023-10-08
R01853,Amrita Institute of Medical Sciences,O+,8,High,Kolkata,2023-01-29
R01854,Government General Hospital,B+,7,High,Kolkata,2024-08-03
R01855,Fortis Healthcare,A+,6,Critical,Varanasi,2024-03-02
R01856,Max Super Speciality Hospital,A+,3,High,Patna,2024-02-16
R01857,ESI Hospital,B-,10,Medium,Kolkata,2023-03-06
R01858,Civil Hospital,A+,4,High,Mysore,2024-04-26
R01859,Amrita Institute of Medical Sciences,AB+,8,Low,Visakhapatnam,2024-05-10
R01860,Columbia Asia Hospital,O+,2,Medium,Aurangabad,2023-03-08
R01861,Amrita Institute of Medical Sciences,AB+,6,High,Nashik,2024-06-12
R01862,Fortis Healthcare,O+,1,Medium,Visakhapatnam,2023-05-10
R01863,Bombay Hospital,A+,7,High,Ludhiana,2024-12-17
R01864,KEM Hospital,B+,4,Critical,Surat,2023-09-22
R01865,Medanta - The Medicity,A+,1,Low,Guwahati,2024-08-31
R01866,Ram Manohar Lohia Hospital,O+,5,High,Ahmedabad,2024-07-05
R01867,District Hospital,O+,5,Medium,Indore,2024-08-09
R01868,Manipal Hospitals,B+,6,Low,Amritsar,2024-07-13
R01869,ESI Hospital,B+,8,High,Pimpri,2024-10-07
R01870,Sir Gangaram Hospital,B+,4,Medium,Tiruchirappalli,2023-02-12
R01871,Hinduja Hospital,O+,7,Medium,Dhanbad,2024-07-13
R01872,Bombay Hospital,O+,4,Medium,Pimpri,2024-07-08
R01873,Christian Medical College,O+,2,Critical,Meerut,2023-01-03
R01874,Apollo Hospitals,A+,8,Low,Mysore,2024-02-15
R01875,Kokilaben Dhirubhai Ambani Hospital,B+,5,High,Gwalior,2024-04-17
R01876,Christian Medical College,O+,10,Medium,Meerut,2024-07-18
R01877,Medanta - The Medicity,O+,4,Critical,Dhanbad,2023-05-29
R01878,Government General Hospital,B+,2,Low,Dhanbad,2023-04-10
R01879,Breach Candy Hospital,B+,7,High,Jabalpur,2023-10-06
R01880,AIIMS Hospital,O+,5,Medium,Lucknow,2023-03-23
R01881,Primary Health Centre,A+,9,Low,Bareilly,2024-03-29
R01882,Ram Manohar Lohia Hospital,B+,7,High,Jodhpur,2023-10-05
R01883,Sir Gangaram Hospital,B+,9,High,Varanasi,2024-02-28
R01884,Columbia Asia Hospital,A+,10,High,Bhopal,2024-06-13
R01885,Manipal Hospitals,B+,10,High,Vijayawada,2023-04-18
R01886,Hinduja Hospital,O+,5,Medium,Allahabad,2023-08-20
R01887,Safdarjung Hospital,B+,6,Medium,Aurangabad,2023-12-01
R01888,Medanta - The Medicity,B+,8,Critical,Surat,2024-09-29
R01889,Fortis Healthcare,O+,10,Medium,Dhanbad,2023-07-09
R01890,Safdarjung Hospital,O-,6,High,Lucknow,2024-02-08
R01891,KEM Hospital,O+,4,Low,Thane,2024-10-03
R01892,Amrita Institute of Medical Sciences,O+,2,Low,Chandigarh,2024-01-21
R01893,KEM Hospital,O+,6,Medium,Nashik,2023-09-29
R01894,Breach Candy Hospital,O+,9,Low,Bareilly,2024-07-13
R01895,Christian Medical College,O-,8,Low,Nashik,2024-03-08
R01896,Fortis Healthcare,O+,3,Medium,Aligarh,2024-09-23
R01897,Apollo Hospitals,O+,5,Low,Pune,2024-11-10
R01898,Civil Hospital,O+,6,Low,Indore,2024-07-05
R01899,Ram Manohar Lohia Hospital,O+,7,Critical,Jaipur,2024-09-24
R01900,ESI Hospital,O+,2,Medium,Srinagar,2023-09-12
R01901,Government General Hospital,O+,6,Critical,Kolkata,2024-12-16
R01902,Breach Candy Hospital,A+,2,Medium,Guwahati,2024-08-18
R01903,Apollo Hospitals,O+,8,Medium,Solapur,2024-02-10
R01904,Bombay Hospital,B+,7,Low,Agra,2024-12-14
R01905,District Hospital,A+,2,Medium,Pimpri,2024-09-25
R01906,Sir Gangaram Hospital,O+,4,High,Chandigarh,2024-07-16
R01907,Amrita Institute of Medical Sciences,B+,7,Critical,Vijayawada,2024-03-26
R01908,Hinduja Hospital,A+,9,Critical,Agra,2023-11-16
R01909,Hinduja Hospital,A-,3,High,Jaipur,2024-06-02
R01910,Columbia Asia Hospital,A+,10,Medium,Pimpri,2024-01-26
R01911,Narayana Health,A+,10,Medium,Ludhiana,2024-08-03
R01912,Ram Manohar Lohia Hospital,AB+,8,Low,Thane,2023-11-16
R01913,Manipal Hospitals,O+,9,Medium,Jaipur,2024-12-06
R01914,Sassoon General Hospital,B+,8,High,Kota,2023-04-03
R01915,Primary Health Centre,AB-,4,High,Delhi,2023-12-02
R01916,Civil Hospital,O+,4,High,Indore,2023-12-15
R01917,KEM Hospital,B+,7,Critical,Ludhiana,2024-08-25
R01918,KEM Hospital,O+,4,Critical,Guwahati,2023-09-25
R01919,Amrita Institute of Medical Sciences,B+,10,High,Solapur,2023-11-18
R01920,Lilavati Hospital,O+,10,Critical,Howrah,2024-11-06
R01921,Lilavati Hospital,A+,7,Medium,Pune,2023-02-20
R01922,Medanta - The Medicity,O-,9,High,Thane,2023-04-24
R01923,Ram Manohar Lohia Hospital,A+,9,High,Jodhpur,2023-05-08
R01924,AIIMS Hospital,B+,9,Critical,Kanpur,2024-09-20
R01925,Fortis Healthcare,B+,10,High,Pune,2023-05-19
R01926,Christian Medical College,AB+,10,Medium,Chennai,2024-09-05
R01927,Government General Hospital,B+,6,Low,Tiruchirappalli,2024-11-26
R01928,Max Super Speciality Hospital,B+,1,High,Jodhpur,2023-07-04
R01929,Sassoon General Hospital,A-,8,Critical,Nashik,2023-03-01
R01930,AIIMS Hospital,A+,6,Medium,Srinagar,2024-12-04
R01931,Narayana Health,O+,7,High,Howrah,2024-05-04
R01932,Kokilaben Dhirubhai Ambani Hospital,A+,2,High,Meerut,2024-01-05
R01933,Max Super Speciality Hospital,O+,3,Medium,Delhi,2023-09-10
R01934,Breach Candy Hospital,B+,6,Critical,Jaipur,2024-12-14
R01935,ESI Hospital,A+,3,Critical,Howrah,2024-01-26
R01936,Government General Hospital,A+,5,Critical,Hubballi,2024-12-12
R01937,Medanta - The Medicity,O+,4,High,Tiruchirappalli,2023-02-15
R01938,Apollo Hospitals,AB+,5,Critical,Allahabad,2023-12-26
R01939,AIIMS Hospital,A+,8,High,Kanpur,2023-04-27
R01940,Hinduja Hospital,O+,4,Medium,Patna,2023-03-14
